lat,lon
43.06489709411231,-75.25784445132851
42.25074614982816,-75.44678234444154
40.81223188803655,-73.73574557689511
40.66434292073253,-73.57488372167484
41.196283338104564,-73.77851343983131
41.12413519514877,-74.13338729947432
43.16892403353077,-76.22953784407244
41.01215976275853,-73.66277470326723
42.697930655117254,-73.64230345922682
42.73711608495879,-73.29358192426069
42.173556503396526,-76.28407111487533
42.205169955145436,-73.54936897431396
41.71951052696373,-74.62757258575932
41.40242130918316,-73.68072734845538
41.912984348457385,-75.2260297756309
41.12099667474468,-74.02280070583254
44.23786837850871,-75.5224013224971
40.99529454453667,-73.82688055418295
42.85492463369438,-75.66185826353465
42.64554020967081,-73.92101413656344
40.65135564741461,-73.6666154801646
42.56943643021446,-77.59276697954577
40.75208681716452,-73.62074832432295
43.17346927794437,-73.6706662078468
44.91887166005528,-74.89620614858222
40.87517134337298,-73.21488991448702
40.66838476240232,-73.46321749183168
